Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
29.07.2021	15:10:05	43,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2808	7,0000	6,8595	5,0000	4,8840	8,5000	10,5586	8,9959	0,0211	3,0000	0,0211	6,0000	0,0211	3,0000	0,4900	0,4911	22,0961	23,4168	22,7851	0,0045	0,0073	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:06	44,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7573	7,0000	7,1751	5,0000	5,1182	8,5000	10,5586	8,9959	0,0211	3,0000	0,0211	6,0000	0,0211	3,0000	0,4900	0,4880	22,0768	23,4050	22,7736	0,0046	0,0072	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:07	45,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0933	7,0000	6,7489	5,0000	4,7882	6,0000	13,1585	9,0959	0,0211	3,0000	0,0211	5,0000	0,0211	4,0000	0,4900	0,4893	22,0641	23,3976	22,7514	0,0045	0,0073	0,0056	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:08	46,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,1527	7,0000	7,1557	5,0000	4,9916	6,0000	13,1585	9,0959	0,0211	3,0000	0,0211	5,0000	0,0211	4,0000	0,4900	0,4818	22,0542	23,3848	22,7439	0,0045	0,0072	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:09	47,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0733	7,0000	6,8057	5,0000	5,0505	7,2000	13,0586	8,3959	0,0211	3,0000	0,0211	6,0000	0,0211	5,0000	0,4900	0,4916	22,0398	23,3809	22,7354	0,0045	0,0073	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:10	48,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9525	7,0000	7,1136	5,0000	4,7523	7,2000	13,0586	8,3959	0,0211	3,0000	0,0211	6,0000	0,0211	5,0000	0,4900	0,4944	22,0275	23,3679	22,7305	0,0045	0,0072	0,0056	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:11	49,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,1036	7,0000	6,6208	5,0000	5,0613	7,0000	13,8585	8,6959	0,0211	4,0000	0,0211	6,0000	0,0211	4,0000	0,4900	0,4935	22,0109	23,3683	22,7291	0,0045	0,0073	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:12	50,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9817	7,0000	6,8734	5,0000	4,8896	7,0000	13,8585	8,6959	0,0211	4,0000	0,0211	6,0000	0,0211	4,0000	0,4900	0,4877	22,0117	23,3618	22,7223	0,0045	0,0073	0,0056	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:13	51,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,1445	7,0000	6,9471	5,0000	5,2514	7,7000	12,6585	10,4959	0,0211	3,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,4915	22,0058	23,3536	22,7138	0,0045	0,0073	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:14	52,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0856	7,0000	6,8611	5,0000	5,1997	7,7000	12,6585	10,4959	0,0211	3,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,4880	21,9957	23,3392	22,7047	0,0045	0,0073	0,0055	0,0200	0,0200	0,0200	0,0127
