Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
08.07.2021	16:46:36	31,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0320	9,0000	9,0734	9,0000	9,1109	25,7000	23,3586	30,2959	0,0211	10,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4017	16,5873	18,0210	17,3619	0,0091	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:37	33,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0668	9,0000	9,0857	9,0000	8,9424	25,7000	23,3586	30,2959	0,0211	10,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4019	16,5775	18,0083	17,3480	0,0091	0,0095	0,0099	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:38	33,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,7205	9,0000	8,9063	9,0000	9,1914	25,9000	23,2585	29,3959	0,0211	10,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4063	16,5653	18,0010	17,3408	0,0092	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:39	35,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,9925	9,0000	9,1282	9,0000	9,1514	26,1000	23,9585	30,9959	0,0211	11,0000	0,0211	14,0000	0,0211	12,0000	0,3500	0,4031	16,5660	17,9957	17,3293	0,0091	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:40	35,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,2353	9,0000	8,9945	9,0000	8,9818	26,1000	23,9585	30,9959	0,0211	11,0000	0,0211	14,0000	0,0211	12,0000	0,3500	0,4036	16,5594	17,9901	17,3182	0,0091	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:41	36,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,9490	9,0000	9,1430	9,0000	8,8522	26,3000	23,4585	29,5959	0,0211	10,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,4052	16,5562	17,9875	17,3100	0,0091	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:42	38,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,7472	9,0000	9,2066	9,0000	8,9429	26,3000	23,4585	29,5959	0,0211	10,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,3967	16,5473	17,9830	17,3015	0,0092	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:43	39,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,1323	9,0000	9,1953	9,0000	8,9511	26,5000	23,8586	29,7959	0,0211	10,0000	0,0211	13,0000	0,0211	10,0000	0,3500	0,4060	16,5356	17,9766	17,2946	0,0091	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:44	39,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0478	9,0000	9,4423	9,0000	9,1832	25,7000	22,7585	29,3959	0,0211	11,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,3993	16,5297	17,9691	17,2917	0,0091	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:45	40,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,1610	9,0000	8,5144	9,0000	9,2493	25,7000	22,7585	29,3959	0,0211	11,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,4041	16,5222	17,9641	17,2832	0,0091	0,0095	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:46	42,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,1395	9,0000	9,1804	9,0000	9,1114	25,8000	23,1585	29,4959	0,0211	12,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,3992	16,5146	17,9582	17,2759	0,0090	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:47	42,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,2005	9,0000	9,2947	9,0000	9,0653	26,2000	23,0586	30,0959	0,0211	11,0000	0,0211	14,0000	0,0211	12,0000	0,3500	0,4021	16,5044	17,9484	17,2705	0,0090	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:48	43,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,3644	9,0000	9,2988	9,0000	9,1668	26,2000	23,0586	30,0959	0,0211	11,0000	0,0211	14,0000	0,0211	12,0000	0,3500	0,3989	16,4940	17,9392	17,2680	0,0090	0,0093	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:49	45,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,8675	9,0000	8,8823	9,0000	8,9106	26,4000	23,6585	29,6959	0,0211	11,0000	0,0211	13,0000	0,0211	10,0000	0,3500	0,4106	16,4939	17,9351	17,2589	0,0090	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:50	46,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,8609	9,0000	8,7460	9,0000	8,9726	25,3000	23,3586	29,3959	0,0211	11,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,4043	16,4893	17,9278	17,2518	0,0092	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:51	46,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,2842	9,0000	8,9550	9,0000	8,9792	25,3000	23,3586	29,3959	0,0211	11,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,4073	16,4816	17,9136	17,2436	0,0092	0,0094	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:52	47,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,7538	9,0000	9,0616	9,0000	9,0546	24,8000	22,7585	28,6959	0,0211	10,0000	0,0211	14,0000	0,0211	9,0000	0,3500	0,3995	16,4763	17,9080	17,2381	0,0092	0,0094	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:53	48,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,6304	9,0000	8,9581	9,0000	9,1161	24,8000	22,7585	28,6959	0,0211	10,0000	0,0211	14,0000	0,0211	9,0000	0,3500	0,3939	16,4682	17,8961	17,2294	0,0093	0,0094	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:54	49,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,9859	9,0000	8,7619	9,0000	8,9977	25,0000	22,7585	28,8959	0,0211	10,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,3944	16,4641	17,8945	17,2249	0,0092	0,0095	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:55	50,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,5567	9,0000	8,4119	9,0000	8,9854	25,0000	22,7585	28,8959	0,0211	10,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4017	16,4609	17,8889	17,2234	0,0093	0,0096	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:56	51,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,8732	9,0000	8,7885	9,0000	8,7266	25,4000	23,0586	28,8959	0,0211	10,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4028	16,4594	17,8892	17,2182	0,0093	0,0096	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:57	52,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,9311	9,0000	8,8008	9,0000	9,1914	25,4000	23,0586	28,8959	0,0211	10,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,3995	16,4533	17,8870	17,2162	0,0093	0,0096	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:58	53,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,7748	9,0000	8,8833	9,0000	9,0074	24,8000	22,7585	28,8959	0,0211	11,0000	0,0211	15,0000	0,0211	11,0000	0,3500	0,4041	16,4508	17,8755	17,2097	0,0093	0,0096	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:46:59	54,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,7584	9,0000	8,7501	9,0000	9,0520	26,0000	22,3586	29,2959	0,0211	11,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,4024	16,4464	17,8662	17,1999	0,0094	0,0096	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:00	55,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,6888	9,0000	8,5487	9,0000	9,1227	26,0000	22,3586	29,2959	0,0211	11,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,3963	16,4521	17,8561	17,1965	0,0094	0,0097	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:01	57,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,3408	9,0000	8,8474	9,0000	8,9377	25,7000	22,0586	28,5959	0,0211	10,0000	0,0211	13,0000	0,0211	10,0000	0,3500	0,4055	16,4449	17,8526	17,1892	0,0093	0,0097	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:02	58,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,2793	9,0000	8,7813	9,0000	9,0843	28,8000	22,3586	29,2959	0,0211	10,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,3983	16,4419	17,8481	17,1848	0,0092	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:03	58,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,1815	9,0000	9,7804	9,0000	8,8952	28,8000	22,3586	29,2959	0,0211	10,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,4040	16,4373	17,8446	17,1859	0,0092	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:04	59,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,1825	9,0000	9,1026	9,0000	8,9880	29,2000	23,3586	29,2959	0,0211	12,0000	0,0211	14,0000	0,0211	11,0000	0,3500	0,4044	16,4310	17,8376	17,1884	0,0092	0,0095	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:05	60,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0596	9,0000	8,9852	9,0000	8,9849	28,4000	22,4585	28,8959	0,0211	12,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4121	16,4294	17,8301	17,1772	0,0092	0,0096	0,0097	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:06	61,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0417	9,0000	9,0559	9,0000	8,7379	28,4000	22,4585	28,8959	0,0211	12,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,3941	16,4308	17,8180	17,1718	0,0092	0,0096	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:07	62,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0191	9,0000	8,7680	9,0000	8,9644	26,4000	23,3586	28,8959	0,0211	10,0000	0,0211	13,0000	0,0211	12,0000	0,3500	0,4036	16,4298	17,8091	17,1663	0,0092	0,0096	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:08	63,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,2916	9,0000	9,0657	9,0000	8,9803	26,1000	22,6585	28,4959	0,0211	9,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4094	16,4244	17,8103	17,1675	0,0092	0,0096	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:09	64,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,9454	9,0000	8,2019	9,0000	9,0787	26,1000	22,6585	28,4959	0,0211	9,0000	0,0211	13,0000	0,0211	11,0000	0,3500	0,4063	16,4195	17,8057	17,1658	0,0092	0,0098	0,0098	0,0200	0,0200	0,0200	0,0117
08.07.2021	16:47:10	65,9990	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,8870	9,0000	8,9729	9,0000	9,2073	26,4000	22,6585	29,3959	0,0211	11,0000	0,0211	14,0000	0,0211	10,0000	0,3500	0,4033	16,4199	17,8026	17,1633	0,0092	0,0097	0,0097	0,0200	0,0200	0,0200	0,0117
